mu0,mu1,mu2,C,CV,Ln,CV_SP,Ln_SP,mu3
254893.109375,4352822.5,220113872.0,0.08829497545957565,0.37459421157836914,16.743698120117188,1.0,15.0,21800300544.0
269695.6875,4495076.0,225139984.0,0.08695030957460403,0.3901756703853607,16.333866119384766,1.0,15.0,22204428288.0
283605.71875,4621330.0,229497120.0,0.08579498529434204,0.4051201045513153,15.961565017700195,1.0,15.0,22551648256.0
296699.1875,4733980.0,233300672.0,0.08479446172714233,0.4194183945655823,15.62214183807373,1.0,15.0,22852347904.0
309046.125,4834948.0,236640960.0,0.08392205834388733,0.43309715390205383,15.31140422821045,1.0,15.0,23114541056.0
320709.5,4925800.5,239589824.0,0.08315685391426086,0.4461956024169922,15.025732040405273,1.0,15.0,23344519168.0
331745.40625,5007823.0,242204896.0,0.0824822261929512,0.45875659584999084,14.762040138244629,1.0,15.0,23547277312.0
342209.375,5082213.5,244537088.0,0.0818837583065033,0.47080332040786743,14.517842292785645,1.0,15.0,23727140864.0
352152.6875,5150000.5,246628848.0,0.08134958893060684,0.4823586642742157,14.291001319885254,1.0,15.0,23887679488.0
1500.0,23000.0,1800000.0,0.16,1.0,15.0,1.0,15.0,250000000.0
1757.4388427734375,48958.0859375,3012672.25,0.15956811606884003,0.07369117438793182,27.52429962158203,1.0,15.0,379798720.0
2221.12060546875,80685.9453125,5168893.5,0.15884631872177124,-0.15204386413097382,35.99335479736328,1.0,15.0,596738368.0
3075.798583984375,122219.2734375,8493601.0,0.15766824781894684,-0.16042253375053406,39.40245819091797,1.0,15.0,950805120.0
4638.12060546875,180591.203125,13317362.0,0.15584596991539001,-0.08033903688192368,38.60296630859375,1.0,15.0,1498483328.0
7388.58935546875,266685.625,20103582.0,0.1531839370727539,0.017489934340119362,35.760929107666016,1.0,15.0,2298534656.0
11972.3544921875,394859.46875,29417528.0,0.14951151609420776,0.09618997573852539,32.647621154785156,1.0,15.0,3402246656.0
19119.2890625,579952.5625,41762044.0,0.14474602043628693,0.1463232934474945,30.00006866455078,1.0,15.0,4834477568.0
29462.22265625,831465.375,57281656.0,0.1389717161655426,0.17464928328990936,27.88810157775879,1.0,15.0,6569894400.0
43286.046875,1147295.5,75487552.0,0.13248386979103088,0.19171486794948578,26.171667098999023,1.0,15.0,8519759872.0
60351.30859375,1511752.625,95260840.0,0.12573517858982086,0.2052660882472992,24.715911865234375,1.0,15.0,10548021248.0
79936.171875,1900361.5,115207200.0,0.11919454485177994,0.21918806433677673,23.440185546875,1.0,15.0,12513747968.0
101073.3203125,2288237.0,134115704.0,0.11321156471967697,0.2346867322921753,22.30607795715332,1.0,15.0,14311880704.0
122819.078125,2656520.5,151226592.0,0.10796340554952621,0.2516273856163025,21.29625129699707,1.0,15.0,15889168384.0
144428.09375,2994334.5,166236400.0,0.10348189622163773,0.2694697976112366,20.399065017700195,1.0,15.0,17236045824.0
165404.453125,3297328.5,179154240.0,0.09971325844526291,0.2877642512321472,19.60165786743164,1.0,15.0,18368679936.0
185454.078125,3565734.5,190169792.0,0.09656301885843277,0.3060246706008911,18.89376449584961,1.0,15.0,19315460096.0
204439.875,3801904.25,199528448.0,0.09393227100372314,0.32401397824287415,18.26340103149414,1.0,15.0,20106104832.0
222321.65625,4009411.75,207490304.0,0.09172733128070831,0.3414979577064514,17.700998306274414,1.0,15.0,20768782336.0
239119.40625,4191853.0,214285520.0,0.08986981213092804,0.358388215303421,17.19709014892578,1.0,15.0,21327042560.0
254885.65625,4352669.0,220113344.0,0.08829482644796371,0.37463173270225525,16.743661880493164,1.0,15.0,21800388608.0
269688.84375,4494952.5,225140512.0,0.08694984018802643,0.390205979347229,16.333894729614258,1.0,15.0,22204610560.0
283599.375,4621230.0,229498480.0,0.08579427748918533,0.4051452577114105,15.961634635925293,1.0,15.0,22551906304.0
296693.71875,4733915.5,233303264.0,0.08479341864585876,0.4194365441799164,15.622270584106445,1.0,15.0,22852708352.0
309037.625,4834798.0,236640720.0,0.08392173051834106,0.43313032388687134,15.311397552490234,1.0,15.0,23114680320.0
