mu0,mu1,mu2,C,CV,Ln,CV_SP,Ln_SP,mu3
-1.0,-0.9999999999999996,-0.999999999999964,-0.36,0.0,0.5,0.0,0.5,-0.999999999995
-1.0,-0.999999999999999,-0.9999999999999412,-0.35988493068778304,-0.9181463841292652,1.7711230247216787,0.0,0.5,-0.9999999999925211
-1.0,-0.9999999999999984,-0.9999999999999009,-0.3628474892855025,-1.151553689754501,2.553385661527957,0.0,0.5,-0.9999999999881583
-0.9999999999999999,-0.9999999999999977,-0.9999999999998358,-0.376688107204017,-1.1586466899654304,2.9540856257848405,0.0,0.5,-0.9999999999813247
-0.9999999999999999,-0.9999999999999964,-0.9999999999997393,-0.37051198294628696,-1.0989659272153223,2.939212497230872,0.0,0.5,-0.999999999970705
-0.9999999999999999,-0.9999999999999949,-0.9999999999996136,-0.3792953829646871,-1.0018936943456982,2.6366961311277946,0.0,0.5,-0.9999999999557829
-0.9999999999999998,-0.9999999999999927,-0.9999999999994318,-0.4079763017862086,-0.9221485441240159,2.3794521670323405,0.0,0.5,-0.999999999935087
-0.9999999999999997,-0.9999999999999895,-0.9999999999992266,-0.4208666663122429,-0.8644521139743772,2.0928531653301206,0.0,0.5,-0.9999999999095804
-0.9999999999999994,-0.9999999999999848,-0.999999999998936,-0.44760265966734814,-0.8177471985755446,1.7944411076574744,0.0,0.5,-0.9999999998752064
-0.9999999999999992,-0.9999999999999789,-0.99999999999857,-0.4718603012151622,-0.805061498533941,1.6408969112762137,0.0,0.5,-0.9999999998336551
-0.9999999999999989,-0.9999999999999717,-0.9999999999982148,-0.4955597477358562,-0.7880619271004055,1.5072674568797915,0.0,0.5,-0.9999999998013278
-0.9999999999999986,-0.9999999999999645,-0.9999999999978035,-0.5113502610344737,-0.7654694051022911,1.369446789509412,0.0,0.5,-0.9999999997567437
-0.9999999999999981,-0.9999999999999567,-0.9999999999974221,-0.5457527433073756,-0.7628088675556374,1.2404899001304033,0.0,0.5,-0.9999999997182195
-0.9999999999999977,-0.9999999999999492,-0.9999999999970643,-0.5683524010223528,-0.7389918473312105,1.1038822834730397,0.0,0.5,-0.9999999996902451
-0.9999999999999972,-0.9999999999999422,-0.9999999999967443,-0.5753567678177766,-0.7301143501563051,1.068747069379664,0.0,0.5,-0.999999999665901
-0.9999999999999969,-0.9999999999999376,-0.999999999996515,-0.5982675044214094,-0.7130970431936707,0.9662076515630993,0.0,0.5,-0.9999999996353629
-0.9999999999999964,-0.9999999999999305,-0.9999999999963484,-0.6134632078621132,-0.697103925592901,0.8789447373638062,0.0,0.5,-0.9999999996231966
-0.999999999999996,-0.9999999999999247,-0.9999999999960562,-0.6205117821580772,-0.679402547947987,0.845401186751356,0.0,0.5,-0.9999999996002349
-0.9999999999999956,-0.9999999999999214,-0.999999999995866,-0.6358362640213018,-0.6609595444103546,0.781204098248788,0.0,0.5,-0.9999999995813862
-0.9999999999999953,-0.9999999999999183,-0.9999999999957558,-0.6388923985198482,-0.6533591960169219,0.7573160013740172,0.0,0.5,-0.9999999995763708
-0.999999999999995,-0.9999999999999135,-0.9999999999956424,-0.6433694981374485,-0.6303155434670387,0.7067119986529367,0.0,0.5,-0.9999999995691099
-0.9999999999999948,-0.9999999999999102,-0.9999999999955377,-0.6533519662326694,-0.6094865195160644,0.6429114303371133,0.0,0.5,-0.9999999995542537
-0.9999999999999946,-0.9999999999999091,-0.9999999999954651,-0.6505454214619023,-0.591332331459933,0.5774507543972451,0.0,0.5,-0.999999999542021
-0.9999999999999942,-0.9999999999999073,-0.9999999999953846,-0.6634155978989538,-0.5886919285930047,0.5331047768409085,0.0,0.5,-0.9999999995405541
-0.9999999999999939,-0.9999999999999062,-0.9999999999953412,-0.6637681830986764,-0.5728097347234319,0.5228360774754008,0.0,0.5,-0.9999999995408598
-0.9999999999999937,-0.9999999999999037,-0.999999999995252,-0.664093254844036,-0.5500439642216937,0.4998940887719825,0.0,0.5,-0.9999999995386721
-0.9999999999999934,-0.9999999999999019,-0.9999999999952445,-0.6698131819700565,-0.5312001352229376,0.5000167952080936,0.0,0.5,-0.9999999995308213
-0.9999999999999931,-0.9999999999999012,-0.9999999999952058,-0.6729963689262142,-0.5318307611897328,0.44106743074028154,0.0,0.5,-0.9999999995307747
-0.9999999999999931,-0.9999999999998983,-0.9999999999951292,-0.6734392794369315,-0.5155718197443184,0.4482367091901991,0.0,0.5,-0.9999999995267249
-1.0,-0.9999999999999996,-0.999999999999964,-0.36,0.0,0.5,0.0,0.5,-0.999999999995
-1.0,-0.999999999999999,-0.9999999999999399,-0.37147408978712815,-0.9283134777394537,1.7412203667071102,0.0,0.5,-0.9999999999924741
-1.0,-0.9999999999999983,-0.9999999999998971,-0.36966527109309977,-1.1537880822441662,2.634351849829026,0.0,0.5,-0.9999999999878585
-0.9999999999999999,-0.9999999999999976,-0.9999999999998302,-0.3602905931687812,-1.1686279695820614,2.9755548452750715,0.0,0.5,-0.9999999999810992
-0.9999999999999999,-0.9999999999999964,-0.9999999999997294,-0.3737787044973405,-1.0764096663929645,2.7792844266374686,0.0,0.5,-0.999999999970935
-0.9999999999999999,-0.9999999999999947,-0.9999999999996024,-0.37407314437763983,-0.982070696732955,2.6026510429515968,0.0,0.5,-0.999999999953419
-0.9999999999999998,-0.9999999999999922,-0.9999999999994009,-0.39546498338577274,-0.9142846922352236,2.314698800588001,0.0,0.5,-0.9999999999323576
-0.9999999999999997,-0.9999999999999887,-0.9999999999991818,-0.41710565945199085,-0.8617611005491221,2.050197922246114,0.0,0.5,-0.9999999999054806
-0.9999999999999994,-0.9999999999999837,-0.9999999999988772,-0.44129118898981134,-0.8367470315098529,1.8164917643933718,0.0,0.5,-0.9999999998712065
-0.9999999999999991,-0.9999999999999776,-0.9999999999985107,-0.45833822154301296,-0.796957138755577,1.6570627578767372,0.0,0.5,-0.9999999998321051
-0.9999999999999988,-0.9999999999999702,-0.9999999999981196,-0.5043122435330023,-0.7887239027461446,1.4572057415658706,0.0,0.5,-0.9999999997887729
-0.9999999999999984,-0.9999999999999635,-0.9999999999977432,-0.5174460201634079,-0.7712856494784038,1.3621051293270994,0.0,0.5,-0.9999999997503788
-0.9999999999999981,-0.9999999999999554,-0.9999999999973342,-0.5411618957236846,-0.765353513936212,1.2667754608574993,0.0,0.5,-0.9999999997099889
-0.9999999999999976,-0.9999999999999476,-0.9999999999970023,-0.570245482733353,-0.7496816230042689,1.158794590671984,0.0,0.5,-0.9999999996909539
-0.9999999999999972,-0.9999999999999412,-0.9999999999967206,-0.5879788109947857,-0.7336891234172387,1.0585288831307986,0.0,0.5,-0.9999999996514857
-0.9999999999999968,-0.9999999999999356,-0.9999999999963745,-0.5978785108080941,-0.7141681623338709,0.9486597446776948,0.0,0.5,-0.9999999996360728
-0.9999999999999963,-0.9999999999999285,-0.9999999999961741,-0.6087381518956444,-0.69801218021259,0.8844656815517702,0.0,0.5,-0.999999999612849
-0.999999999999996,-0.9999999999999247,-0.9999999999959667,-0.6237055653569177,-0.6781668527876634,0.8353872711854269,0.0,0.5,-0.9999999995903855
-0.9999999999999956,-0.9999999999999225,-0.9999999999958848,-0.6340743857486968,-0.6577803176557426,0.7533364270176903,0.0,0.5,-0.999999999581432
