mu0,mu1,mu2,C,CV,Ln,CV_SP,Ln_SP,mu3
1761.088134765625,49093.8984375,3019833.0,0.1595657914876938,0.07259346544742584,27.543691635131836,1.0,15.0,380502016.0
2204.183349609375,80289.328125,5142277.5,0.1588553935289383,-0.15503443777561188,36.092552185058594,1.0,15.0,593995200.0
2982.146484375,120013.21875,8345253.0,0.1577204465866089,-0.1726749837398529,39.91057586669922,1.0,15.0,935093888.0
4383.71826171875,174619.34375,12937503.0,0.15598143637180328,-0.0984748899936676,39.50028610229492,1.0,15.0,1457736576.0
6786.0419921875,252970.4375,19287324.0,0.15347185730934143,-0.003445529844611883,36.94472122192383,1.0,15.0,2211980288.0
10962.2158203125,370260.4375,28048618.0,0.14996950328350067,0.08899407088756561,33.44273376464844,1.0,15.0,3264585216.0
17201.583984375,537215.125,39496516.0,0.1454693078994751,0.13784557580947876,30.897239685058594,1.0,15.0,4617075712.0
26840.900390625,769513.25,54153512.0,0.1398998349905014,0.18026719987392426,28.336105346679688,1.0,15.0,6290924032.0
39902.6796875,1067546.25,71561016.0,0.13357020914554596,0.20118708908557892,26.420429229736328,1.0,15.0,8193228288.0
56338.25,1418860.875,90775960.0,0.1268966794013977,0.21528460085391998,24.851364135742188,1.0,15.0,10198902784.0
75359.5703125,1800493.125,110481144.0,0.1203414797782898,0.2264866828918457,23.558712005615234,1.0,15.0,12169012224.0
95021.0859375,2190897.0,129754280.0,0.11417002230882645,0.22661465406417847,22.723634719848633,1.0,15.0,14023787520.0
117106.2109375,2551710.25,146734112.0,0.10890321433544159,0.25442957878112793,21.456384658813477,1.0,15.0,15606679552.0
138597.96875,2895121.25,162113584.0,0.10426443815231323,0.2705796957015991,20.555295944213867,1.0,15.0,17000823808.0
159836.5,3198076.25,175106656.0,0.10043954104185104,0.29195094108581543,19.675094604492188,1.0,15.0,18150361088.0
180151.734375,3468981.5,186258080.0,0.09722459316253662,0.3114720284938812,18.922561645507812,1.0,15.0,19116591104.0
199476.859375,3700930.0,195449328.0,0.09462179243564606,0.3330193758010864,18.2198486328125,1.0,15.0,19898841088.0
217677.609375,3911194.0,203496384.0,0.09237828850746155,0.3510144352912903,17.634496688842773,1.0,15.0,20573108224.0
234703.203125,4086648.5,210000256.0,0.09058936685323715,0.3710417151451111,17.07865333557129,1.0,15.0,21110751232.0
251074.03125,4284733.0,217154992.0,0.08864685893058777,0.37766262888908386,16.73228645324707,1.0,15.0,21694552064.0
266342.0,4447145.5,222897312.0,0.08710689842700958,0.3890242874622345,16.363794326782227,1.0,15.0,22157369344.0
280926.9375,4606007.5,228401312.0,0.08564668148756027,0.3969969153404236,16.062419891357422,1.0,15.0,22596220928.0
294397.3125,4733959.5,232750640.0,0.08450373262166977,0.40859559178352356,15.746843338012695,1.0,15.0,22939723776.0
307200.78125,4852336.0,236699600.0,0.08347436785697937,0.4192658066749573,15.461997032165527,1.0,15.0,23249090560.0
317792.375,4920288.0,238923840.0,0.08289811760187149,0.4357930123806,15.149389266967773,1.0,15.0,23422273536.0
329038.0,5008190.5,241748512.0,0.08217011392116547,0.447733610868454,14.887382507324219,1.0,15.0,23641069568.0
338877.21875,5070523.0,243717600.0,0.08166517317295074,0.4615727365016937,14.629392623901367,1.0,15.0,23792828416.0
348519.78125,5132544.0,245644944.0,0.08117301017045975,0.474139928817749,14.393369674682617,1.0,15.0,23940743168.0
1500.0,23000.0,1800000.0,0.16,1.0,15.0,1.0,15.0,250000000.0
1752.172119140625,48759.0078125,3002157.5,0.159571573138237,0.07535051554441452,27.49441146850586,1.0,15.0,378764864.0
2233.68359375,80911.03125,5184064.5,0.15884093940258026,-0.14901764690876007,35.88980484008789,1.0,15.0,598353664.0
3092.236083984375,122672.578125,8520153.0,0.15765921771526337,-0.15936492383480072,39.337825775146484,1.0,15.0,953519616.0
4565.451171875,179691.625,13255714.0,0.15587113797664642,-0.09080326557159424,39.025665283203125,1.0,15.0,1490906624.0
7398.3486328125,266112.03125,20083954.0,0.15318948030471802,0.022144440561532974,35.635765075683594,1.0,15.0,2296837120.0
11567.7919921875,389075.6875,29109518.0,0.14962376654148102,0.0807119682431221,33.30104064941406,1.0,15.0,3368477696.0
18233.6171875,565107.9375,41095764.0,0.14496515691280365,0.13453225791454315,30.659286499023438,1.0,15.0,4768580608.0
27870.244140625,803377.9375,56120548.0,0.13931046426296234,0.16723355650901794,28.492300033569336,1.0,15.0,6468047872.0
40427.25390625,1100869.125,73704200.0,0.1329488605260849,0.1819177269935608,26.89751434326172,1.0,15.0,8379974144.0
57295.28125,1450214.25,93010088.0,0.12624312937259674,0.21267113089561462,24.977886199951172,1.0,15.0,10395325440.0
75772.1875,1828734.125,112709840.0,0.1196732148528099,0.22065196931362152,23.801286697387695,1.0,15.0,12369855488.0
95833.203125,2210398.5,131647552.0,0.1135823205113411,0.23202501237392426,22.73171615600586,1.0,15.0,14200420352.0
117773.8203125,2565873.5,148384912.0,0.10836458951234818,0.26041415333747864,21.453105926513672,1.0,15.0,15768561664.0
139868.0625,2890054.75,162827888.0,0.10398407280445099,0.2882099747657776,20.329378128051758,1.0,15.0,17085087744.0
160792.984375,3197793.0,175924480.0,0.1001090481877327,0.3031822144985199,19.554290771484375,1.0,15.0,18249693184.0
180918.5625,3468831.0,187029216.0,0.09689392894506454,0.32030776143074036,18.840089797973633,1.0,15.0,19215968256.0
199967.328125,3712382.5,196666272.0,0.09415539354085922,0.3356228470802307,18.231592178344727,1.0,15.0,20039018496.0
217952.25,3913058.75,204347440.0,0.09200680255889893,0.3557307720184326,17.620393753051758,1.0,15.0,20684761088.0
